"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	0.30404546088862	0.0715546268451417	4.2491376769616	2.14595002887531e-05	6.32167454132748e-05
"ENSG00000198886.2"	5576956.12609384	0.421313557989874	0.0622201021971394	6.77134146541539	1.27593726406459e-11	1.52439638039394e-10
"ENSG00000210082.2"	3982398.69677321	0.485017890379669	0.0664427436055044	7.29978721618426	2.88223176391212e-13	5.89261526006708e-12
"ENSG00000198938.2"	3455068.27427182	0.453839058698512	0.06322417735625	7.17825170173839	7.06084812117411e-13	1.26597450989857e-11
"ENSG00000198727.2"	3076679.79858611	0.386505512203916	0.0609489895848083	6.3414588959856	2.27599485408353e-10	1.94952066305391e-09
"ENSG00000198899.2"	2670568.27446383	0.405286666821629	0.0596352221142477	6.79609553637934	1.07492510617262e-11	1.309989413009e-10
"ENSG00000198712.1"	2620906.49784817	0.353007303400988	0.05975283760387	5.90779145488021	3.46724549962357e-09	2.23514465446504e-08
"ENSG00000092054.12"	871594.867055917	-0.254750589287926	0.0563781082075552	-4.51860832843247	6.22474230333832e-06	2.04499113740835e-05
"ENSG00000198888.2"	2226838.9441465	0.326064739782394	0.0609644298110204	5.34844237522011	8.87144122263742e-08	4.24527761425825e-07
"ENSG00000198763.3"	2017405.95425166	0.323747184730562	0.0580260155648699	5.57934542944157	2.41425374175459e-08	1.29226872319605e-07
"ENSG00000198786.2"	1138906.55226566	0.222952749464562	0.0601049842147573	3.70938870340509	0.000207760259472012	0.000508724816915061
"ENSG00000111245.14"	423317.999559532	-0.122355645553922	0.0530888151650945	-2.30473490834977	0.0211814245646539	0.0343256513271261
"ENSG00000175084.11"	576400.599825655	-0.175313549933214	0.0391185987074629	-4.48159074521677	7.40887174458389e-06	2.39516390231864e-05
"ENSG00000159251.6"	304824.787468764	-0.397137819223344	0.0648113729763328	-6.12759460239127	8.92175537462253e-10	6.59590588686867e-09
"ENSG00000198125.12"	315080.654165816	-0.162756571902175	0.0534884657333371	-3.04283493031163	0.00234360851695467	0.00463403772290894
