"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-1.08418688086988	0.214764562755639	-5.04825780826549	4.45857222496272e-07	2.07502839222835e-06
"ENSG00000198886.2"	5576956.12609384	-1.39680928145265	0.187357199928948	-7.45532748131574	8.96448849048544e-14	2.19247283768281e-12
"ENSG00000210082.2"	3982398.69677321	-1.63494493521299	0.200443004149689	-8.15665751044138	3.44423254668476e-16	1.66351092109453e-14
"ENSG00000198938.2"	3455068.27427182	-1.5001729575054	0.190761588310111	-7.86412490478247	3.71686542665024e-15	1.33283050594212e-13
"ENSG00000198727.2"	3076679.79858611	-1.25447928070477	0.183852306842527	-6.82329910485844	8.89731347689032e-12	1.32381400878245e-10
"ENSG00000198899.2"	2670568.27446383	-1.3186241102252	0.179910265324069	-7.32934336931797	2.31283111661102e-13	5.11903881777795e-12
"ENSG00000198712.1"	2620906.49784817	-1.18107490567869	0.179503814868647	-6.57966465249188	4.71510503805022e-11	5.89612883885036e-10
"ENSG00000092054.12"	871594.867055917	0.522388713095806	0.172789155137168	3.02327256986186	0.00250056906245623	0.0049696317523552
"ENSG00000198888.2"	2226838.9441465	-1.12611488294555	0.182480282620656	-6.17115924401839	6.7791101411841e-10	6.47066192794294e-09
"ENSG00000198763.3"	2017405.95425166	-1.14147810601289	0.173601599274364	-6.57527413793507	4.85636095008762e-11	6.0545386492288e-10
"ENSG00000198786.2"	1138906.55226566	-0.793658728523846	0.180786931322616	-4.39002267872757	1.13338839848325e-05	3.72053551988931e-05
"ENSG00000111245.14"	423317.999559532	0.470793809735911	0.159985040325636	2.94273645071845	0.00325325242431843	0.00630806480345941
"ENSG00000175084.11"	576400.599825655	0.477177251095378	0.119127076026152	4.00561540678311	6.18562236029367e-05	0.000171821311260855
"ENSG00000159251.6"	304824.787468764	0.951999695950439	0.199086980036632	4.78182800188777	1.73708280475876e-06	6.97351444268652e-06
"ENSG00000198125.12"	315080.654165816	0.586323695423052	0.160911489679682	3.64376525623009	0.000268678482322149	0.000651615914405663
"ENSG00000198840.2"	688935.83424229	-1.33376706063033	0.183075652622794	-7.28533282018882	3.20877156723264e-13	6.81747698197544e-12
"ENSG00000140416.19"	290034.5035323	0.695203914450469	0.135448319815722	5.13261379245086	2.85745860764573e-07	1.40156629442525e-06
"ENSG00000212907.2"	615124.124867481	-1.31173620419123	0.191486567384548	-6.85027791822583	7.37066535136976e-12	1.12137466803795e-10
"ENSG00000155657.26"	193361.296419879	0.8691257886842	0.159429776718177	5.45146462960019	4.99566588209373e-08	2.96010425852449e-07
"ENSG00000211459.2"	464322.055124858	-1.59807943651554	0.197106497708735	-8.10769535805479	5.15888829535901e-16	2.31240672836218e-14
"ENSG00000118194.18"	266179.273849126	0.476304520053729	0.137898928038017	3.45401176666448	0.000552313276926643	0.00125350619138201
"ENSG00000134571.10"	171535.277666437	0.50373634498713	0.16911765183611	2.97861482534831	0.00289554514514112	0.00567674450182559
"ENSG00000143632.14"	208848.149974486	0.730560044474722	0.297728404448012	2.45378013505019	0.0141363384165197	0.0239191951942769
"ENSG00000173641.17"	189003.620017337	0.684785284402582	0.143206838728485	4.78179178091426	1.73739589911959e-06	6.97364802671257e-06
"ENSG00000129991.12"	190656.914509373	0.125815885068792	0.154492676190667	0.814380902519391	0.415426775616913	0.483120210075815
"ENSG00000198695.2"	307861.18955637	-0.63648771454285	0.191161565305173	-3.32957994734324	0.000869770903639074	0.00189628470479337
"ENSG00000109846.7"	157881.188770241	0.778080588289772	0.166122938954996	4.68376368239283	2.81654717954909e-06	1.07138829119936e-05
"ENSG00000228253.1"	378423.078731632	-1.26647277713171	0.18010075718832	-7.03202361224631	2.03559342763286e-12	3.5165947447987e-11
"ENSG00000104879.4"	165543.074972636	0.52172643418692	0.152937662966366	3.41136659255516	0.000646381231621126	0.00144827052543933
"ENSG00000160808.9"	173215.90103126	0.452329476944615	0.133198325330549	3.39590963942001	0.000684009365940784	0.00152435673951321
"ENSG00000248527.1"	329349.280510094	-1.32515430244578	0.194562252480004	-6.81095271849802	9.69544957528057e-12	1.4314573122935e-10
"ENSG00000114854.7"	114225.516188127	0.655679085655998	0.152729126964763	4.29308474870856	1.76207708193682e-05	5.52522458933436e-05
"ENSG00000173991.5"	125318.166926093	0.588402480635329	0.146992700925244	4.00293672360353	6.25610387881856e-05	0.000173546995623237
"ENSG00000128591.15"	125308.606475025	0.648467695951292	0.226976804056648	2.85697782487698	0.00427695717165655	0.00809034737244967
"ENSG00000174437.16"	78767.2835192737	0.898840622686666	0.199513387922288	4.50516445060205	6.63215611280301e-06	2.30236237140656e-05
"ENSG00000148677.6"	106014.203374219	0.510034227669197	0.24086002507561	2.11755449045183	0.0342128158596092	0.0530487025977216
"ENSG00000077522.12"	89782.2797056785	0.698385335757954	0.17024579297046	4.10221787905874	4.09208657984445e-05	0.000118145252250792
"ENSG00000110955.8"	81571.6125839589	0.766467081499865	0.147616393415282	5.19228971638402	2.07723426547535e-07	1.05371122255601e-06
"ENSG00000197616.11"	126773.84858555	1.20091592278989	0.310809715772271	3.86383006015744	0.000111622892527636	0.000292304899398313
"ENSG00000151729.10"	72245.4549340174	0.719262433640948	0.1645947746938	4.36989834567356	1.24304389186938e-05	4.03479289830277e-05
"ENSG00000122367.19"	75023.9083167605	0.498549184184698	0.15596189709137	3.19660887359318	0.00139053338415805	0.00291535904769806
"ENSG00000152234.15"	60083.093652445	0.745986422528685	0.153336199162685	4.86503791408849	1.1443486861698e-06	4.80655466361109e-06
"ENSG00000164309.14"	53678.9278784163	0.986180109987427	0.187627478205578	5.25605374766535	1.47179293259535e-07	7.80094076268423e-07
"ENSG00000121769.7"	84007.4650687115	0.588972397198075	0.133164915364238	4.42287967207499	9.73939897227338e-06	3.24803025808908e-05
"ENSG00000149925.17"	87379.2705068683	0.504413867756749	0.106450275053145	4.73849285504357	2.15313619560635e-06	8.42922718612967e-06
"ENSG00000111640.14"	75656.2128787564	0.519921979416982	0.107395687085591	4.84118118265419	1.29069622961451e-06	5.35487455209803e-06
"ENSG00000198523.5"	44325.9231692214	0.790422965769857	0.192614341459715	4.10365583258073	4.06672308339764e-05	0.000117508258184853
"ENSG00000111716.12"	50102.3899333216	0.733806928823196	0.157575566395761	4.65685731365354	3.21072803405886e-06	1.20345561836088e-05
"ENSG00000198626.15"	46053.3403796743	0.842443530733145	0.206919275402967	4.07136323618243	4.67388007003134e-05	0.000133443050871029
"ENSG00000167658.15"	70478.5143126899	0.322764694281246	0.0728977436468815	4.42763627698447	9.52713793765887e-06	3.18235265624359e-05
"ENSG00000078114.18"	48678.8825410111	0.813553607800561	0.169995138322422	4.7857463209185	1.70353115130127e-06	6.84985533280579e-06
"ENSG00000197893.13"	49995.2640867594	0.444190420198363	0.173002931436863	2.56753117712615	0.0102425578309279	0.0178556957374359
"ENSG00000107317.12"	70093.1858703689	0.301415082745954	0.144173930167457	2.09063512658539	0.0365607844250116	0.0562449302123542
"ENSG00000036448.9"	49639.5222798093	0.734027467102147	0.190000276043668	3.86329684559744	0.000111866931200693	0.000292882409852261
"ENSG00000115641.18"	43392.769403441	0.897439800700109	0.185101844137293	4.84835688635528	1.24488291543209e-06	5.18638783323278e-06
"ENSG00000168334.8"	53797.0635169067	0.473753904951565	0.257867346889056	1.83720005912727	0.0661803669622805	0.0959090018860239
"ENSG00000101605.12"	36612.6566339436	0.658523094420238	0.186270115169165	3.53531264970866	0.000407292947209863	0.000952031028921797
"ENSG00000118729.11"	36512.5212715997	0.677788634549493	0.177528882742734	3.81790627011217	0.000134589036569633	0.000346153557212424
"ENSG00000131730.15"	36657.8956208457	0.735618539497278	0.194066203467472	3.79055459607927	0.000150311287444237	0.000382628225970188
"ENSG00000129170.8"	39565.4265713439	0.559985396193283	0.191731300719327	2.92067802227576	0.00349270586770792	0.0067289127732697
"ENSG00000022267.16"	53064.6959368787	0.607074124021241	0.196711169614653	3.08611923364834	0.00202787486737139	0.00409850761857349
"ENSG00000172399.5"	33681.78654148	0.705314316040457	0.16036459363804	4.39819226950074	1.09156258915882e-05	3.59935470323051e-05
"ENSG00000138029.13"	33593.4481782575	0.896378010330751	0.177851710815989	5.04003029387878	4.65458161886613e-07	2.15295996854829e-06
"ENSG00000099204.18"	44140.8853395779	0.584707761101394	0.115871378946639	5.04617936212411	4.50732302202943e-07	2.09456469056531e-06
"ENSG00000014641.17"	34010.7707731372	0.73743493142473	0.167066049614475	4.41403225327019	1.01462832543947e-05	3.36839844499834e-05
"ENSG00000101210.10"	46696.0319686857	0.645705498846483	0.151441227637772	4.26373655918142	2.01036450577926e-05	6.22543541414399e-05
"ENSG00000130528.11"	35701.0642378285	0.586345305746261	0.163098727591518	3.59503298649126	0.000324350477601032	0.000773611120946781
"ENSG00000077157.21"	33158.3219678856	0.642873110330032	0.167654318501683	3.8345156633921	0.00012581195532895	0.000325494191914055
"ENSG00000198959.11"	45634.2740337499	0.614355285528723	0.152470075553413	4.02934991209802	5.59313123394975e-05	0.00015709682927138
"ENSG00000172270.18"	59797.678037763	0.342178700529331	0.0972054293289597	3.52016037469821	0.000431285935784635	0.00100275287728563
"ENSG00000197746.13"	52695.1648710763	0.335932971111758	0.0710913917740581	4.72536776575449	2.29699267355289e-06	8.93346620010692e-06
"ENSG00000211445.11"	47564.2198533645	0.226229318147357	0.125576824078545	1.80152125845973	0.0716207597014098	0.102759503355126
"ENSG00000178104.19"	28594.377448517	0.655146337292781	0.184265800096331	3.55544185057825	0.000377344398694825	0.000888024278023836
"ENSG00000096384.19"	45365.8693772734	0.411564265787728	0.0983004889799217	4.18679774697552	2.82917719448311e-05	8.48072576869234e-05
