"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	0.85013899141953	0.176951240964935	4.8043686316277	1.55240586166352e-06	9.23980384297934e-06
"ENSG00000198886.2"	5576956.12609384	1.00048804925778	0.155647559410889	6.42790708087255	1.29372778028126e-10	5.67268500595917e-09
"ENSG00000210082.2"	3982398.69677321	1.26635547454476	0.164978692679091	7.67587288988898	1.64295982654169e-14	1.9469073944519e-11
"ENSG00000198938.2"	3455068.27427182	1.0506553648407	0.158841188017649	6.61450205675849	3.72804475405897e-11	2.39063194009659e-09
"ENSG00000198727.2"	3076679.79858611	0.999202548876744	0.151152427296353	6.61056237567183	3.82862751932641e-11	2.43101835118191e-09
"ENSG00000198899.2"	2670568.27446383	1.07545268127408	0.147660779153532	7.28326565415093	3.25834698209681e-13	1.2285449189315e-10
"ENSG00000198712.1"	2620906.49784817	0.977823063986144	0.147258788054522	6.64016780868866	3.13326227031582e-11	2.09600084937659e-09
"ENSG00000092054.12"	871594.867055917	-0.610550988086277	0.140971337799474	-4.33102925471815	1.48413959657476e-05	6.42198119644635e-05
"ENSG00000198888.2"	2226838.9441465	0.857960533358847	0.150941305633237	5.68406725885591	1.31528510617046e-08	1.81434977090089e-07
"ENSG00000198763.3"	2017405.95425166	0.904858141115323	0.142690700380606	6.34139533061197	2.27693428994682e-10	8.53335991044075e-09
"ENSG00000198786.2"	1138906.55226566	0.576785199978306	0.149326711374149	3.86257217259094	0.000112199402403352	0.000372625400881813
"ENSG00000111245.14"	423317.999559532	-0.283815052429885	0.132590245334991	-2.14054247891934	0.0323109516915866	0.0538407682365832
"ENSG00000175084.11"	576400.599825655	-0.350601858429435	0.0987463720974355	-3.55052900660985	0.000384457767058101	0.00109227440726576
"ENSG00000159251.6"	304824.787468764	-0.576243056400944	0.16694716858296	-3.451649173161	0.000557171667850013	0.00151317439206019
"ENSG00000198125.12"	315080.654165816	-0.383475942736237	0.133594658958463	-2.87044366687941	0.00409896225902166	0.0087721599428753
"ENSG00000198840.2"	688935.83424229	1.04808046589147	0.150834787753213	6.94853277220296	3.69104767200641e-12	5.42553488369745e-10
"ENSG00000140416.19"	290034.5035323	-0.342591754802378	0.114885344340906	-2.98203184024749	0.00286342217000316	0.00639987971084325
"ENSG00000212907.2"	615124.124867481	0.937051406563527	0.158740763277348	5.90302948793522	3.56886453548242e-09	6.55917237558936e-08
"ENSG00000155657.26"	193361.296419879	-0.685806949009747	0.133275466938844	-5.14578537792287	2.66403866601048e-07	2.10492557597454e-06
"ENSG00000211459.2"	464322.055124858	1.21027683510311	0.162569085481024	7.44469239967752	9.7170561141004e-14	6.20022926665099e-11
"ENSG00000118194.18"	266179.273849126	-0.341017957244769	0.114267507535436	-2.98438256508758	0.0028415125269639	0.006354334941903
"ENSG00000134571.10"	171535.277666437	-0.495169797574667	0.138914549435544	-3.56456396818553	0.000364461561001245	0.0010432417200638
"ENSG00000143632.14"	208848.149974486	-0.349341130586035	0.24471783415368	-1.42752624382354	0.153428266151588	0.208546122087736
"ENSG00000173641.17"	189003.620017337	-0.391208760551649	0.12032237360918	-3.25133845698838	0.00114863029584456	0.00285038541205542
"ENSG00000129991.12"	190656.914509373	0.047364050275657	0.127096123542555	0.372663217063408	0.709399116021446	0.761414578485818
"ENSG00000198695.2"	307861.18955637	0.444239891141874	0.157944382621809	2.81263495268196	0.00491373996151397	0.010313631827115
"ENSG00000109846.7"	157881.188770241	-0.295101743468267	0.140709224921883	-2.09724517800519	0.0359718770929608	0.0591706674882863
"ENSG00000228253.1"	378423.078731632	1.01638157566397	0.147801984269109	6.8766436437917	6.12791431125677e-12	7.3314013286358e-10
"ENSG00000104879.4"	165543.074972636	-0.239025461665623	0.127518984161309	-1.87443040922645	0.0608711254408896	0.0935394563786919
"ENSG00000160808.9"	173215.90103126	-0.0961127085678193	0.111284854923562	-0.863663870828031	0.387772566262847	0.46104731540616
"ENSG00000248527.1"	329349.280510094	0.916195207160058	0.16175903073197	5.66395089667772	1.47926754047363e-08	2.0038961755409e-07
"ENSG00000114854.7"	114225.516188127	-0.368508966373286	0.128105735471791	-2.87660006022471	0.00401984725453469	0.00861841121126008
"ENSG00000173991.5"	125318.166926093	-0.452447457394342	0.122067383304567	-3.70653851295765	0.000210111297624347	0.000645428915119354
"ENSG00000128591.15"	125308.606475025	-0.323013102845053	0.188481615666192	-1.71376450537818	0.0865719846612131	0.127167454004739
"ENSG00000174437.16"	78767.2835192737	-0.892292597417885	0.163864888793664	-5.44529462038354	5.17197079462749e-08	5.49080602492769e-07
"ENSG00000148677.6"	106014.203374219	-0.453259130581914	0.198144584654435	-2.28751712479249	0.0221656570465398	0.0386675342168345
"ENSG00000077522.12"	89782.2797056785	-0.609705319901065	0.140821892952286	-4.32962025377437	1.49366688593457e-05	6.45621005251693e-05
