"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.443549184291971	0.0758730363456124	-5.84593955448865	5.03716944582028e-09	1.32144821100762e-08
"ENSG00000198886.2"	5576956.12609384	-0.640234562265023	0.0637226174197931	-10.0472106794872	9.45045123031903e-24	1.08116112628953e-22
"ENSG00000210082.2"	3982398.69677321	-0.772403333119807	0.0667878287871073	-11.5650313409935	6.19686662301075e-31	1.99235258897495e-29
"ENSG00000198938.2"	3455068.27427182	-0.688514654599127	0.0642529663465654	-10.7156866639501	8.59173081007195e-27	1.50442836679243e-25
"ENSG00000198727.2"	3076679.79858611	-0.588829487065399	0.0627174448525781	-9.38860772229299	6.07985816970861e-21	4.92016323529163e-20
"ENSG00000198899.2"	2670568.27446383	-0.613309992722371	0.0609402322298091	-10.0641229985725	7.95935291775724e-24	9.19866403765107e-23
"ENSG00000198712.1"	2620906.49784817	-0.553903337528624	0.0613874717972075	-9.02306808396401	1.82893832628245e-19	1.26097554720476e-18
"ENSG00000092054.12"	871594.867055917	0.366996535635376	0.0594715934693423	6.17095514389678	6.78786791360513e-10	1.92656686186694e-09
"ENSG00000198888.2"	2226838.9441465	-0.546196999047334	0.062406288442896	-8.75227501387338	2.09094090537702e-18	1.28896522858187e-17
"ENSG00000198763.3"	2017405.95425166	-0.56410776998948	0.0586093811866332	-9.62487162580952	6.278527301298e-22	5.72838025508759e-21
"ENSG00000198786.2"	1138906.55226566	-0.276032701510257	0.064632009290015	-4.27083583726525	1.94741722242186e-05	3.67215036560356e-05
"ENSG00000111245.14"	423317.999559532	0.222052156010519	0.0567086279399143	3.91566793408922	9.01542646735774e-05	0.000158754333065126
"ENSG00000175084.11"	576400.599825655	0.233918135304358	0.0416879828964677	5.61116463430949	2.00969452516885e-08	4.98959331243846e-08
"ENSG00000159251.6"	304824.787468764	0.509335511952278	0.0683158977546853	7.45559274916132	8.94646921367142e-14	3.58218179972764e-13
"ENSG00000198125.12"	315080.654165816	0.24202294378222	0.057207433773802	4.23062052982795	2.33047529677497e-05	4.36527268503026e-05
"ENSG00000198840.2"	688935.83424229	-0.656991709650143	0.0612636372588707	-10.7240075686987	7.85254844551901e-27	1.37984449659377e-25
"ENSG00000140416.19"	290034.5035323	0.323013194528451	0.0472440151412331	6.83712410054104	8.07987449504475e-12	2.72320076820005e-11
"ENSG00000212907.2"	615124.124867481	-0.582055256373572	0.0661027217176145	-8.8053145354599	1.30486133949123e-18	8.23954130666572e-18
"ENSG00000155657.26"	193361.296419879	0.486051562508425	0.0536144190796004	9.06568738135151	1.23821040717839e-19	8.68839445667813e-19
"ENSG00000211459.2"	464322.055124858	-0.749289500787704	0.0655930383877425	-11.4233083144952	3.19822957588566e-30	9.27709969061037e-29
"ENSG00000118194.18"	266179.273849126	0.228099185523434	0.0486679510305532	4.68684587481885	2.77447745984679e-06	5.67536777497763e-06
"ENSG00000134571.10"	171535.277666437	0.300692812204238	0.0592293074775108	5.07675718339963	3.83931005885679e-07	8.4778525998347e-07
"ENSG00000143632.14"	208848.149974486	0.413459982386241	0.101295546588185	4.08171924938766	4.47037783500498e-05	8.12757420757527e-05
"ENSG00000173641.17"	189003.620017337	0.31693479543572	0.0500269354099915	6.33528303979262	2.36905966092496e-10	7.01567144892645e-10
"ENSG00000129991.12"	190656.914509373	-0.0559224159916388	0.0551510191184029	-1.01398699218195	0.310588959232167	0.351291198238217
"ENSG00000198695.2"	307861.18955637	-0.145789580945952	0.0689867652870668	-2.11329782371002	0.0345752848895005	0.0455008119568862
"ENSG00000109846.7"	157881.188770241	0.360937386633839	0.0582152160943742	6.20005233766914	5.64443872932318e-10	1.61509508289556e-09
"ENSG00000228253.1"	378423.078731632	-0.58978845614797	0.0613262392859154	-9.61722849820052	6.76287755067074e-22	6.14105757762619e-21
"ENSG00000104879.4"	165543.074972636	0.196049243733364	0.0546468196504735	3.58756913919812	0.000333775243406323	0.000554371266494824
"ENSG00000160808.9"	173215.90103126	0.114827444127331	0.047986494538398	2.39291169800803	0.0167152633818002	0.0229334407623103
"ENSG00000248527.1"	329349.280510094	-0.601711867386952	0.0669042645813695	-8.99362501257518	2.39207566526016e-19	1.63162741175164e-18
"ENSG00000114854.7"	114225.516188127	0.307710125944552	0.0536705926343656	5.73330963644928	9.84895948957539e-09	2.51621576542346e-08
"ENSG00000173991.5"	125318.166926093	0.314300945083865	0.0511827094743049	6.14076410397251	8.21254673558404e-10	2.31296646815681e-09
"ENSG00000128591.15"	125308.606475025	0.421492210615204	0.0791624020309288	5.32439895457601	1.01287386063142e-07	2.36552422770205e-07
"ENSG00000174437.16"	78767.2835192737	0.630916512878303	0.0651136219681881	9.68947040277598	3.34257377086215e-22	3.14646432370881e-21
"ENSG00000148677.6"	106014.203374219	0.385653078490469	0.0843869917008962	4.57005363880478	4.87599399545628e-06	9.75707857250114e-06
"ENSG00000077522.12"	89782.2797056785	0.401082543191459	0.058601144487539	6.84427832764846	7.68623548914565e-12	2.59403941057893e-11
"ENSG00000110955.8"	81571.6125839589	0.432561561419764	0.0497237639696162	8.69929238832527	3.3396003293667e-18	2.02169148218732e-17
"ENSG00000197616.11"	126773.84858555	0.656588418723785	0.111044414737856	5.91284505640202	3.36248457854925e-09	8.95691984645195e-09
"ENSG00000151729.10"	72245.4549340174	0.441866564109949	0.055753525525831	7.92535646746194	2.27492782881775e-15	1.06090916546232e-14
"ENSG00000122367.19"	75023.9083167605	0.328920405823913	0.0536784440848322	6.12760692735606	8.92106451208292e-10	2.50322257260777e-09
"ENSG00000152234.15"	60083.093652445	0.444036540681711	0.0515258896744311	8.61773651046839	6.82906048836838e-18	4.01793861130283e-17
"ENSG00000164309.14"	53678.9278784163	0.619939601542114	0.0618137076888562	10.0291605975591	1.13477180096601e-23	1.28348202290831e-22
"ENSG00000121769.7"	84007.4650687115	0.283770195187814	0.0464220792467473	6.11282820141447	9.78807278590608e-10	2.73571968150782e-09
"ENSG00000149925.17"	87379.2705068683	0.215222287738759	0.0375616672535124	5.7298385155849	1.00526287360735e-08	2.56588148142535e-08
"ENSG00000111640.14"	75656.2128787564	0.2432509986966	0.0374591206306503	6.49377226697532	8.37132636628322e-11	2.57866657273679e-10
